id,gebv,pop,year,stage,bv,gv
794789,36.3692921643467,c,60,4,29.6959386136674,643.976523200162
794901,50.2660663524313,c,60,4,26.1829687531398,637.554047957961
794984,64.3555905902341,c,60,4,38.4333743309377,659.680557517177
795056,40.5272495306268,c,60,4,13.0028107010527,651.343295336644
795193,36.1514809962222,c,60,4,13.461251288224,659.47330241294
795243,45.0649578018393,c,60,4,25.1985893803985,652.38020999553
795244,31.6562792950718,c,60,4,40.7603467081984,666.575853042668
795309,31.0037618798566,c,60,4,8.46624997177196,640.77721552299
795595,48.4934362909854,c,60,4,39.9892155297447,678.448618309523
795917,35.7272179584821,c,60,4,21.3827748770291,640.881979048959
796408,36.2925443835958,c,60,4,10.2892633832174,647.311819177226
796550,33.7881903092936,c,60,4,41.2266778102141,660.542214617469
796614,34.2770470144462,c,60,4,37.387612470848,659.109869723954
796682,41.738515646767,c,60,4,32.8510959583015,651.103213920223
797004,38.4872200351656,c,60,4,11.92038489545,633.873516993724
797131,38.2296088679205,c,60,4,31.2872698465726,650.440795113392
797306,26.4129183644988,c,60,4,62.4526385390911,689.126892957394
797363,39.8605101248055,c,60,4,8.73248915570445,643.193047711714
797406,41.7730662351074,c,60,4,38.0836833642247,654.202868116803
797552,39.8351120674604,c,60,4,36.8474828419529,680.395459519314
797571,25.1131525750449,c,60,4,26.075181546134,660.233358748788
797775,34.7410942007271,c,60,4,31.3924610799969,658.91223394071
797780,29.2855517807035,c,60,4,60.6483570381874,666.094664138549
798267,33.5277873337649,c,60,4,-12.2732568227042,606.908837013861
798310,35.2301775598929,c,60,4,37.5833721049113,654.824617506618
798369,34.4447682686759,c,60,4,44.1278274666014,694.56317683678
798385,37.6457540660279,c,60,4,60.5872600199124,682.348835746014
798539,42.3584835679294,c,60,4,33.2185661136786,666.157487191279
798554,40.7057919936643,c,60,4,48.8497278951496,647.677899603549
798587,49.7787605538353,c,60,4,54.8578213320889,675.882991297238
798608,35.0514250613004,c,60,4,30.1701112722205,652.085741704517
798641,37.997033344668,c,60,4,85.1438094804077,711.595870808389
798651,49.3373166318851,c,60,4,92.5231943478913,722.579278864366
798754,36.9062775347212,c,60,4,33.9927962156722,683.189942502406
798774,38.7831253577502,c,60,4,63.0294475842564,683.216610065729
798914,34.7922693041486,c,60,4,35.3259794036833,670.618396124082
799092,38.6933287078307,c,60,4,26.6110395938033,668.976538806335
799167,68.2023637090633,c,60,4,63.0586313415798,670.277221633714
799604,31.6842999044259,c,60,4,18.3231922943341,627.796023692748
799920,43.4059674616339,c,60,4,21.8207429274602,643.249655806536
800235,47.5715470330208,c,60,4,44.7295981599401,679.466120181467
800374,26.298902447878,c,60,4,32.8542145014968,664.696181503642
800711,43.6606991009958,c,60,4,45.4224683771826,670.313807698322
800928,46.6994585896067,c,60,4,62.2866939938027,678.923172794442
800984,39.7768749049493,c,60,4,60.6129735061354,690.814111712482
801047,45.374010579833,c,60,4,38.7358579613461,651.573309316817
801092,39.1779426861248,c,60,4,0.378528702850539,620.454487455043
801204,39.1541330750177,c,60,4,13.8499429527299,630.017413788406
801255,46.4931942124463,c,60,4,53.9603295253904,664.964107932444
801742,35.6971837319653,c,60,4,43.5531664902216,646.734368769787
801924,30.7760357294853,c,60,4,19.8214568839262,636.846014188699
802605,36.1289081532236,c,60,4,40.8211052275408,663.273433066353
802782,32.8613498427331,c,60,4,77.8624379048452,699.743916779897
802839,34.2180189091264,c,60,4,44.4872375551201,662.490918202621
802893,47.8297886989902,c,60,4,37.2417317077011,665.339762981047
802921,35.8147572858858,c,60,4,46.9677821233102,644.68575587977
802932,33.6478474025491,c,60,4,32.3085825818276,641.221482185195
802946,56.5576806561034,c,60,4,68.3572039021293,689.979196093367
803025,39.3465822455335,c,60,4,29.7073193810778,645.749122508914
803056,66.7856600933257,c,60,4,38.7189823805983,682.902362175872
803138,44.2193202031842,c,60,4,34.6435642254872,665.087521721439
803614,35.8651075447186,c,60,4,-23.9777700147606,586.696770479491
803880,35.6719585344021,c,60,4,57.8093205343451,664.458614350362
768145,62.0125698486764,c,58,6,26.1939955473727,652.097874105343
769192,43.0004269215788,c,58,6,21.2023143704286,650.154203656324
769716,48.3826064422811,c,58,6,46.0745175458999,673.822455608608
769853,43.0965971989771,c,58,6,12.9155568407525,618.865108127088
771041,49.6628245491245,c,58,6,14.702104354442,654.964334714414
771073,53.0051381471971,c,58,6,32.8524284729553,650.5952330117
771584,69.2936066491265,c,58,6,71.8653431430469,692.310779242226
771613,59.8523830782045,c,58,6,27.6310593351234,658.050422708073
771671,45.134629565244,c,58,6,47.3406032298101,672.529687238114
773145,31.1550890155985,c,58,6,23.6287203506572,639.227022665288
773185,47.9513650041731,c,58,6,33.805269571619,665.422439968352
773247,39.8075614776221,c,58,6,6.37098075338965,633.809081864533
773405,44.8191262085473,c,58,6,18.7476954379904,646.354923260821
773963,70.137149749805,c,58,6,36.6972446289687,680.513949744046
774652,62.1661027791253,c,58,6,33.113763877579,666.515813327659
774770,47.18477421552,c,58,6,14.2003055952455,640.296787278061
775179,42.7893999620021,c,58,6,63.2228670316756,693.239655279017
775775,47.3601034278123,c,58,6,19.2590340437701,647.237170546088
775821,42.4319680901211,c,58,6,19.9109081790824,631.267574312012
776170,58.2224838177235,c,58,6,3.86592979119239,640.922310166586
776329,48.7784224534245,c,58,6,45.6510432184596,658.854802066045
776529,74.4032040985436,c,58,6,38.4804774284015,668.883113624994
776866,36.2112773389638,c,58,6,16.2432314782945,649.76699595207
777095,21.7764039793256,c,58,6,30.200855018698,653.535652615892
777871,40.9797986136792,c,58,6,40.9457992485062,652.472134198731
778019,47.6809703892691,c,58,6,55.3516434169168,670.213544402315
778557,51.7858303567001,c,58,6,55.0275712976769,693.418858309739
778562,55.4634443291774,c,58,6,3.48020899390374,654.156024761648
778942,36.2169981392128,c,58,6,51.5067904852521,670.610259901126
779837,47.4688583429118,c,58,6,20.9658378984461,658.201879947477
780808,62.5342813748941,c,59,5,39.2666818503015,661.025640873105
780951,42.3168793180811,c,59,5,25.4085047061119,649.031702714201
781299,61.6617580920764,c,59,5,60.9045977122233,691.071402977593
782213,66.260795799407,c,59,5,19.5786779200552,653.211068210107
782303,63.0452100802534,c,59,5,40.878508423523,685.414956883045
782751,47.4703621066979,c,59,5,18.5331351202589,655.555567835915
782787,50.3012349261398,c,59,5,28.6167151913687,630.139507043586
782913,42.5199688661034,c,59,5,34.5909317050016,661.757903083447
783442,37.4098730880925,c,59,5,87.8315413204057,702.150366398929
783475,59.5920174895283,c,59,5,62.7711480689203,681.735464608725
785050,58.1164305957211,c,59,5,48.3485248319031,703.936438067849
785230,48.5629958730381,c,59,5,12.9857779840241,627.939776050158
785277,39.9640370593984,c,59,5,43.8830230132908,674.999793525289
785301,42.7393059901622,c,59,5,40.8313517066425,678.567505251182
785335,54.3658232324413,c,59,5,50.692360994093,664.286552844956
785653,47.9522093950516,c,59,5,50.1377804048943,674.348966651152
785709,43.8163740592838,c,59,5,10.6091391981437,647.496395973531
786050,63.8742812276114,c,59,5,36.8553492709659,678.794403302561
786451,54.7102958812758,c,59,5,44.308718425775,644.755263019452
787697,60.2860341025292,c,59,5,45.5967257609225,680.298935608866
787907,52.2334701856983,c,59,5,37.2178632372483,674.592765070119
788818,49.2260919954463,c,59,5,21.6630724833091,658.386212750216
789194,57.3990210145801,c,59,5,41.7297429082344,678.502303846743
789536,47.6487806420899,c,59,5,41.2927700684753,666.335297806538
789541,54.4855481275142,c,59,5,47.2612735689587,695.617797910891
789593,45.672589707297,c,59,5,36.8189400230751,682.880563660562
789957,51.1394123882293,c,59,5,27.0906280362082,651.910535236136
791332,71.2093286983282,c,59,5,39.1382562511756,676.112483588535
791443,55.4532805524618,c,59,5,25.7652108829476,659.109441672154
791855,54.3399539281133,c,59,5,33.0750278410579,668.511048498477
792025,40.5470502150409,c,60,4,9.01954192121428,622.586096586418
792562,33.6627454891952,c,60,4,53.5183796350832,650.585632034174
792659,33.9659920364274,c,60,4,13.3989355666212,629.661244179976
792888,43.9384529255418,c,60,4,47.4418364047893,667.901225619573
792980,32.4581689730544,c,60,4,12.5283552399587,639.58036729019
793065,39.7674683505453,c,60,4,52.4339352906414,681.253258435219
793272,39.7622198752464,c,60,4,23.5784810894671,644.809328639345
793279,49.462271619858,c,60,4,44.0359840455567,677.775841264338
793350,31.8124213707626,c,60,4,49.8020035934905,669.866527275358
793391,60.7436515227162,c,60,4,53.5748125281573,685.322088513727
793404,35.7763292954834,c,60,4,6.97184425633405,615.723607499671
793522,33.2151210421397,c,60,4,24.7149066783362,658.140278152383
793760,39.81405866342,c,60,4,-4.35327042433258,614.492256774736
793782,38.3160589126706,c,60,4,56.3191149197768,688.777114272762
793790,40.5613141737899,c,60,4,22.17057637987,635.881245195167
793964,35.585650697953,c,60,4,40.0756504155027,656.721372765578
794403,60.6578336378961,c,60,4,17.1057145441636,656.731893142063
794595,48.9600486341645,c,60,4,15.0869014401407,650.621687364667
794608,41.1286695946301,c,60,4,-8.53939601661311,623.769012466596
794671,37.5392290632998,c,60,4,33.2915807798272,660.81821547351
794825,29.342354258106,c,60,4,80.5621083269726,690.36712090806
795181,42.2035228386184,c,60,4,6.31344123426474,633.912773152781
795546,38.5912900564416,c,60,4,10.2788495736936,626.577977822841
795578,31.6231814864288,c,60,4,12.490782491456,620.983266679024
795653,41.8288609363626,c,60,4,74.5171092056577,691.323958438314
795670,37.945600784732,c,60,4,66.5932494199915,691.35624990776
795693,39.193551731131,c,60,4,23.4434947317856,647.728717965388
795853,30.5119417473636,c,60,4,6.52248362008519,614.791613733785
796099,39.5184739338601,c,60,4,-7.90007685421081,625.805014818827
796360,35.1679643817952,c,60,4,-3.35906972551554,631.689137605447
796458,55.9911919773673,c,60,4,80.215570691137,710.314934520427
796529,29.9813913072983,c,60,4,41.670119632553,658.184795238637
797053,36.293596045556,c,60,4,16.8923410036111,625.772982859437
797055,43.6603417135564,c,60,4,59.8173453519692,674.63728914749
797177,36.1391878235446,c,60,4,42.2612980223183,670.594389023674
797229,35.7978267237986,c,60,4,45.1416572222121,692.965352095154
797435,37.0213757122094,c,60,4,38.8746390504129,670.801311065115
797438,40.7832086941273,c,60,4,-14.8450474743364,615.530386455134
797604,31.8321279296536,c,60,4,27.4173531142816,653.97356378983
797616,33.3492756741151,c,60,4,48.0926886345075,669.108505358299
797660,44.8213335016121,c,60,4,67.6543197451485,690.55079582772
797741,45.3687682785617,c,60,4,29.0494618502029,652.825086831611
797777,33.992155432298,c,60,4,6.76241215964233,623.819039308454
798151,38.1673973085613,c,60,4,18.9047559773368,640.366271971703
798352,48.7991054346084,c,60,4,15.1230622518657,650.016312200094
798355,40.5450184271067,c,60,4,33.6975872276629,643.182428421688
798428,35.5081499244409,c,60,4,1.59261855069185,628.86115089745
798516,33.5949433473633,c,60,4,18.5324841866846,634.120449784967
798535,53.8054672927448,c,60,4,20.5102214313844,653.301426427336
798562,39.3353447533676,c,60,4,15.5418616402027,651.434112535926
798643,36.4613769442693,c,60,4,52.068742578788,659.557922269618
799764,32.4364408236218,c,60,4,30.7607461878621,655.50091183573
799954,42.2516985312789,c,60,4,-6.59868553212191,609.910270823532
800055,47.3771812945506,c,60,4,60.4536312443462,685.034111971811
800143,38.6951564186639,c,60,4,33.8697458074782,629.595269259943
800234,38.7778464242246,c,60,4,20.5747113836939,630.388145619594
800274,35.3220030907029,c,60,4,-14.6297814913843,638.289320013458
801040,51.3201995924448,c,60,4,57.6668848451345,670.581513279387
801277,43.0147168596821,c,60,4,51.9410095637491,666.990258688129
801289,18.4778944138071,c,60,4,28.6738413605155,639.668175208317
801294,38.4675587656848,c,60,4,62.3099261314346,689.22223339574
801318,40.5770052253505,c,60,4,60.7168610478295,672.718769163401
801360,34.6876780744845,c,60,4,46.9945526371947,658.382779094121
801506,30.6449079848809,c,60,4,37.9387484416463,636.385516391338
801834,26.9443136879419,c,60,4,13.0047002996943,642.32379127634
801895,38.7269268256276,c,60,4,50.8991407370292,683.124155691551
801913,40.9825451454908,c,60,4,28.675741819308,628.729928435876
802193,32.8058694324438,c,60,4,14.1719496230455,633.482554955815
802500,41.2575628348569,c,60,4,39.4373161866183,641.237233343923
802505,44.753404260252,c,60,4,16.9984602129761,637.175353387262
802550,35.7423497215959,c,60,4,-4.61934225249873,591.773507814586
802604,47.9996549424008,c,60,4,47.3738355928171,672.056654717002
802667,39.2786369981706,c,60,4,40.6173721256461,628.715913394892
802767,30.7847504202751,c,60,4,31.1149701174517,644.203195962211
802801,39.7854014119289,c,60,4,37.9872552935628,685.392025038593
803130,39.8435282575253,c,60,4,9.02990828796237,626.95451801453
803301,28.7204556631075,c,60,4,29.3020433799001,642.415157366155
803556,33.9880846262513,c,60,4,24.5469383653431,654.23878348804
803732,39.3139512828966,c,60,4,34.4355245833168,643.203956203486
803954,45.4661009543631,c,60,4,28.607493469211,656.112023677462
768620,52.0951668200708,c,58,6,15.7166675408199,631.696381039237
768769,58.4347464690301,c,58,6,61.4426131265945,647.818080892039
768805,74.8121488993657,c,58,6,42.2734020101288,650.19821128691
769618,48.9829550245727,c,58,6,32.2959033823184,632.181070937228
770047,34.1880652240862,c,58,6,21.9342809521449,618.934364776857
770260,46.2064783935049,c,58,6,29.9606989917013,647.671319149415
770874,24.8471071922354,c,58,6,9.60512972923745,605.060988022669
771697,66.5207250357962,c,58,6,68.4918514678342,675.773117932093
771721,44.5634781273999,c,58,6,49.9494804172585,663.957513247412
771722,40.5197716496339,c,58,6,29.9384053201817,652.257492914159
771730,44.8429089035112,c,58,6,37.4550552499116,650.112512434239
771825,30.7934957573147,c,58,6,37.9221280367546,624.942428020854
772601,57.9838220643061,c,58,6,30.9225950434005,637.571524502817
772959,51.8899962836938,c,58,6,49.435118321124,650.557395794024
773103,70.0485983305665,c,58,6,53.5770196185119,676.10465548584
773115,59.0254597637064,c,58,6,29.4228436103024,649.897303533651
773746,46.7837962259542,c,58,6,18.7558086341063,628.302544489548
773972,56.5550841783583,c,58,6,48.3141317687022,655.126438415202
774181,41.3100156143216,c,58,6,62.0672108805863,670.156476720978
774232,39.6503740121341,c,58,6,35.7370586746075,635.95759313026
774917,50.3699334937188,c,58,6,20.6157424473575,632.566888884135
775368,38.7708738259928,c,58,6,26.7702853742621,624.692880957089
775565,47.1656795851657,c,58,6,14.0854454317861,620.320445659614
776184,73.5740941192575,c,58,6,17.5293554597069,628.141132633956
776734,33.5516447360329,c,58,6,36.5889749970895,621.54972585844
776737,44.3863063062179,c,58,6,3.33086868658055,638.588305862135
777626,41.8248111460421,c,58,6,30.582408816794,637.041748433082
777710,42.1020669331252,c,58,6,35.5356640192333,642.353197779688
779080,33.0168232182365,c,58,6,27.2990293604346,633.815338648921
779106,57.1448875577529,c,58,6,48.4309125861137,659.972696714701
780086,35.259527513828,c,59,5,32.5818446011413,656.493128816002
780207,49.2359323463458,c,59,5,46.724144433408,655.230969646348
780209,40.8500390769087,c,59,5,39.6136769274126,658.792896284393
780464,49.4750994772753,c,59,5,35.5197368469475,659.998606320263
781220,43.1186399919869,c,59,5,14.8924449436025,627.912988062791
781482,47.7719092684422,c,59,5,33.0320918988484,639.795684037413
781733,59.7200968801104,c,59,5,-21.1318427372378,601.893167572323
781893,52.4116836793982,c,59,5,54.594923887876,669.878557267362
784139,64.0721481358938,c,59,5,-6.84570936091035,613.766083427131
784539,33.896433243476,c,59,5,36.2258450241531,664.065197357941
784835,45.7333841123127,c,59,5,22.4277711198287,630.03998465466
784843,41.3281129649319,c,59,5,47.1634323032237,643.23347362585
784897,54.0705374219817,c,59,5,31.002757997092,623.487372000361
784901,52.5840967156493,c,59,5,58.3530328155976,684.980895172804
784913,64.2330843738159,c,59,5,33.1988440895748,648.836277925384
784937,67.3740940012283,c,59,5,51.178409354176,669.229622677462
785000,54.1000766153883,c,59,5,9.68441768557201,635.229133838612
786396,47.8014496275244,c,59,5,6.4704939590447,618.252900346053
786600,44.8815905360708,c,59,5,-7.26572163269635,600.060186779767
787610,34.6790806520611,c,59,5,5.68063996133824,619.39337802361
788746,47.2361381404374,c,59,5,11.9829042323107,622.496343518199
788779,41.6431252280347,c,59,5,32.2870896464894,648.39551250963
788800,42.7486005226963,c,59,5,35.0457001448806,649.15343759657
788869,34.2848995701039,c,59,5,-0.379822832034926,625.029137739015
789365,60.0902970651383,c,59,5,91.8980274055538,687.01822792136
789370,44.2832236377125,c,59,5,44.1658617320106,662.620761279498
789405,54.1672907700965,c,59,5,26.1223466750158,623.26926891483
789831,53.2578195677039,c,59,5,-7.83645887552005,591.95886041399
790528,49.80784837032,c,59,5,13.8235954275738,637.156556951108
790775,60.2905524008988,c,59,5,51.6301836493,664.228293044495
792064,52.8189051121938,c,60,4,10.8373022414968,635.827318950614
792508,39.2095780143447,c,60,4,44.3179296150243,645.651939557443
792550,41.7358771974165,c,60,4,33.8707529595098,631.307277554869
792888,57.907450320394,c,60,4,53.4955559787685,657.221169649143
792974,46.3224961907682,c,60,4,23.5104701742651,617.102574338181
793239,49.5966036060334,c,60,4,15.1476733080518,627.5409797289
793351,39.9937709507611,c,60,4,75.6731754222901,671.448048150969
793497,45.5925217160429,c,60,4,19.0141220246608,601.356547655603
793672,46.0599709167587,c,60,4,32.2779519635483,635.288337989697
793753,51.9679602389026,c,60,4,36.2435094363211,627.547973055653
793762,41.3804358920964,c,60,4,50.9188299740596,655.320449760306
793800,33.121125292848,c,60,4,8.36230251942772,586.985940319179
794249,42.6709485417301,c,60,4,59.9870194405613,679.2357509438
794612,36.5385053240386,c,60,4,54.6443127852945,682.076621315965
794799,35.7360100990093,c,60,4,31.0096192323269,646.314391957664
795142,33.7002925860368,c,60,4,20.0854756602783,628.636170522249
795177,33.9904872981165,c,60,4,24.9242070825306,658.863718273184
795491,38.0217083406906,c,60,4,46.5216107130645,669.439361790943
795495,49.6462152404621,c,60,4,40.8475725408905,642.529894185893
796117,39.1402541922086,c,60,4,74.2684008471647,645.170096789423
796141,36.1685734209728,c,60,4,45.5086854258064,627.574802430808
796318,39.4652227030487,c,60,4,5.49965384974253,617.939849854291
796409,37.2351531031427,c,60,4,34.9239784161698,640.718259256035
796467,36.9087256112688,c,60,4,9.61405779977209,629.949829702075
796664,25.3404080178289,c,60,4,37.7672112130931,654.35022767119
796785,43.9073158031182,c,60,4,16.6254957719102,643.686198442105
796850,37.7040353909351,c,60,4,39.1820642829419,634.475300003167
797092,49.252154077547,c,60,4,14.2988859552978,630.800481129772
797377,36.749912923421,c,60,4,48.9409101338216,654.297468051118
797479,42.4960956837948,c,60,4,29.4382570915325,659.807296518116
797677,44.8505638505072,c,60,4,46.2937059181609,678.445340649777
797732,34.4242160693594,c,60,4,62.9522507405767,643.496727937656
797738,48.9616817362601,c,60,4,17.6730388528059,635.385305723118
797748,39.8825372125143,c,60,4,33.7510274301717,650.834865204449
797850,49.2646378894978,c,60,4,51.4569824634888,649.666206231544
798075,34.3643974573162,c,60,4,31.7471535140893,623.908765151019
798162,52.2835564669338,c,60,4,26.8432929539349,635.453482524502
798250,34.8221006901725,c,60,4,27.6856807473998,641.329379402879
798594,41.309595025575,c,60,4,-0.171552444302395,599.751921863111
798950,50.3819752564829,c,60,4,33.1330801250403,635.29867671232
798991,33.7127188315581,c,60,4,38.8757319936545,668.98057104496
799023,40.598257062548,c,60,4,39.0879345845163,648.504038998067
799025,44.7744099790444,c,60,4,57.5898954955669,659.828719667369
799116,31.4594210592092,c,60,4,11.8835185630754,630.782261364125
799888,37.2588256590356,c,60,4,34.2472344142875,636.147036193386
800086,55.4014222587344,c,60,4,71.8489871929027,700.361351872349
800150,44.3332218601426,c,60,4,34.1981172498538,640.172548554391
800203,39.8329960937895,c,60,4,49.7605018521058,669.742543504668
800217,43.5067098773928,c,60,4,46.7804459929994,666.094521011782
800471,37.5330719985787,c,60,4,30.7789521342307,638.361234854984
800790,62.6155875534457,c,60,4,37.6984384357224,658.767223328902
800939,31.0545749147584,c,60,4,-9.92746136019789,627.950677442061
800995,32.5393001310182,c,60,4,28.3205964991452,642.166429677459
801182,43.0512981556698,c,60,4,24.8841269790524,632.915101501312
801273,32.3686316377092,c,60,4,59.4618199562744,673.299163564388
801492,41.0413302629412,c,60,4,4.38268116101832,601.284771081147
801524,50.4278364804426,c,60,4,34.071655018439,642.101748040325
801706,40.9595939412358,c,60,4,12.9041768916666,612.156629599505
801866,33.0053061500984,c,60,4,37.024204815147,614.784042158174
801896,38.1780533347157,c,60,4,37.6996315161858,652.766410747089
802143,41.1188156108717,c,60,4,37.4365928103649,634.115108991503
802148,32.3675716371989,c,60,4,64.6196804512598,668.716518772586
802160,46.6304645343652,c,60,4,39.3671474577043,650.851359177532
802224,36.5080088779138,c,60,4,-0.66588903794928,578.37719091175
802404,33.939218198678,c,60,4,27.9634405777994,628.899473481419
802535,37.6290931782688,c,60,4,12.0810785575634,627.442310040364
802576,39.7327780978119,c,60,4,4.73512482259958,620.465512894893
802588,34.0832334385266,c,60,4,19.5384904530906,630.011503171215
802934,39.5558664070903,c,60,4,48.0760079429858,672.266982672731
802949,28.6403211640693,c,60,4,23.058927181688,647.202347204862
803449,39.2963820191715,c,60,4,62.7917133954221,683.60429068879
803469,43.2161064173751,c,60,4,69.5066645622117,674.86710254003
803511,27.7839691229462,c,60,4,65.0047895128722,683.748925216722
803533,56.9500923582983,c,60,4,43.7341767846052,651.695175782203
803681,32.1340399518756,c,60,4,37.154973250929,651.105316248806
803811,32.0614486520781,c,60,4,25.8618206084034,640.239779153887
803823,34.0147394362703,c,60,4,36.8003435586113,629.538670879108
803838,38.1878107338841,c,60,4,37.1901824360321,644.698898882335
803873,50.7137209077149,c,60,4,43.6472098153887,658.349978422566
803935,29.551926366623,c,60,4,47.3203620619446,652.02899816342
768261,37.7441962194522,c,58,6,19.5848155509563,622.926746729509
768625,22.2602721812422,c,58,6,20.8579022704059,616.826820107943
770177,46.338155076992,c,58,6,7.59302127476522,637.158759744932
770924,45.7660677221884,c,58,6,36.498120455274,622.448430008702
771154,35.119199356877,c,58,6,1.71476628045799,626.090357170698
771262,40.5480367551703,c,58,6,11.9609592983137,618.428628430332
771846,32.9530457700863,c,58,6,30.1903646445413,658.368650751831
772030,53.995531712255,c,58,6,27.0831741428934,626.138960474923
772327,31.784274746276,c,58,6,23.4777513377214,658.970046676113
772626,22.3472566915452,c,58,6,31.3201021096033,645.001723842879
772669,74.5396409975019,c,58,6,74.9235973817248,677.733077796252
773226,69.2797095739976,c,58,6,45.1750459481117,665.036861092583
773261,39.3966716811642,c,58,6,-7.56570926138388,616.061511876825
773339,41.777813498334,c,58,6,10.8639547076626,632.205352737745
773594,31.7802621392888,c,58,6,8.24134861494682,616.583396147822
774400,43.7078866174326,c,58,6,12.1958288302214,620.142611600934
774422,42.0098728731514,c,58,6,22.7031737793159,642.733387227778
775097,43.5082245014,c,58,6,69.0158997290235,668.36886481326
776083,49.5221712872651,c,58,6,22.7268985365008,637.807678698623
776567,57.2821583130208,c,58,6,26.7449308800075,640.816211354069
776630,39.9189263378282,c,58,6,50.9359147577013,679.431598229551
776631,48.4524380877052,c,58,6,29.8637941952957,661.705101741494
776722,35.7988497319599,c,58,6,45.6338545023805,651.448224242912
777711,58.1924719265949,c,58,6,44.7402300257145,653.370541826008
778113,53.193262969192,c,58,6,21.5651957320903,614.691459313467
778559,35.1363409301194,c,58,6,8.6211267703057,645.713529872094
778582,38.5880376986998,c,58,6,2.92920425301411,615.226593763917
778596,46.6795371835528,c,58,6,6.11088262887967,628.488109367915
778680,44.6237579993363,c,58,6,19.0430948249334,630.415177043705
779431,30.8639077361477,c,58,6,20.8709017894445,622.018712876353
781025,68.9298326377363,c,59,5,57.3297838770718,653.711002391328
781026,55.2464563619475,c,59,5,40.6307031992305,667.399705501944
781328,54.7845082353929,c,59,5,6.717631079055,648.905992366864
781661,45.2951565475868,c,59,5,12.905099519314,623.859618945498
781875,43.2708370713627,c,59,5,59.3774903496938,663.771155940737
781926,43.2789691230778,c,59,5,63.6604228888513,683.558546101513
783450,46.4459998564939,c,59,5,68.4598663943979,685.592115496449
783660,43.493073542607,c,59,5,-4.63666227027224,601.678117138682
783681,48.7102218510707,c,59,5,27.8792427840518,635.401585492678
783838,49.611622011484,c,59,5,63.8414228689761,668.234689928814
783937,37.4131276046759,c,59,5,53.9587303870867,660.101018601801
784117,53.1807269331978,c,59,5,33.9242403594866,645.276691866939
784579,50.8288935456703,c,59,5,50.0081536563789,646.406812078437
784965,44.2270313472538,c,59,5,40.0247352251057,662.487414392864
785022,48.3823333102908,c,59,5,25.4181006483138,619.431298637572
785484,47.5825830345292,c,59,5,53.731270707287,650.745722297178
785749,57.4742919565026,c,59,5,59.0935949893316,672.455314671251
786244,42.3637241311531,c,59,5,41.2585348815136,639.928940963803
786903,55.5375485591365,c,59,5,50.2056710601785,644.599733786864
787038,49.356915504884,c,59,5,31.1697810348064,640.968208061349
787100,45.3958763561754,c,59,5,28.8950735884834,637.075538244261
787102,53.3763054845541,c,59,5,27.7057820473845,641.292825450257
787537,47.3399036075756,c,59,5,42.8010479539896,639.732643257468
788387,51.7779724639596,c,59,5,41.4286585048059,670.706324241599
788998,48.3188909912646,c,59,5,26.6975165514275,636.061112079933
789527,44.0071855588267,c,59,5,35.7210453108066,649.503642679293
790063,42.893798495264,c,59,5,38.5101816203909,660.115774312855
790593,46.2362167541706,c,59,5,87.4580529076,696.929132620484
790657,56.2876512305698,c,59,5,57.7293783791436,671.161608994535
791392,39.3398031873773,c,59,5,60.3184177507073,650.311733222493
792242,52.0161397591546,c,60,4,35.7987378874216,667.262590627885
792483,34.0412968488383,c,60,4,48.4778122379765,653.615294979596
792551,40.5568777522185,c,60,4,29.1702316681953,644.112576474601
792563,36.2271436762653,c,60,4,12.5745636140088,625.691536664779
792762,36.3904393140603,c,60,4,1.81926934560139,628.817699323347
792776,40.0024848600878,c,60,4,41.6667567594853,655.046531223053
792791,56.6263321657666,c,60,4,42.1016714269172,647.396783545618
792792,44.2641961924795,c,60,4,18.3264714311975,639.03150724576
792812,36.1109407516871,c,60,4,16.211707192518,630.98570805215
792865,27.2965640787447,c,60,4,75.1378046876223,685.089963734548
792893,33.6020909112402,c,60,4,55.43116065636,657.312680224393
793127,38.876746223426,c,60,4,-17.4027696312934,602.91587991275
793290,45.7341750171552,c,60,4,19.6857217287724,633.657575552327
793914,37.8484003253923,c,60,4,1.08759419797389,646.492634094428
794602,41.0293339856667,c,60,4,10.2607689144553,638.230318874854
794650,30.9311380693662,c,60,4,49.988149288648,672.300013102686
795151,43.8616842856142,c,60,4,34.7647873196236,648.880007820614
795271,41.8769361392532,c,60,4,21.2411003185247,632.379229298933
795516,42.8996399288171,c,60,4,24.0812636633708,626.91903864346
795620,38.7011942595125,c,60,4,50.7662191155324,660.212710941935
795640,44.7401369832473,c,60,4,67.5979219034807,681.462820924587
795810,34.7568777520693,c,60,4,39.472093383192,660.831110767963
795819,44.1670244728571,c,60,4,53.5754491616507,671.409848566096
795880,31.9483054697156,c,60,4,21.8454453296326,639.809083918323
795981,33.1122918768997,c,60,4,17.2154816099252,625.865818165652
795990,54.5980430356386,c,60,4,81.2644636111584,664.089736582362
796150,38.7978140412554,c,60,4,41.5069181743009,645.54221871242
797272,38.0171829975009,c,60,4,37.4762746806455,644.911904847187
797450,29.9448260723908,c,60,4,19.0362671413504,622.97707534369
797464,38.3511529298149,c,60,4,-20.0537635992969,588.225672006415
797939,47.2542812952884,c,60,4,42.5247802255218,667.78863459326
798055,41.8707322922026,c,60,4,86.5320326480017,686.796619434768
798104,57.6662897951521,c,60,4,38.1744615611291,662.540273687307
798367,49.275472180786,c,60,4,13.3024674756912,634.51095241183
798798,34.3687257337739,c,60,4,10.4523049285696,637.517157617785
